date,heure,prix_debut,prix_haut,prix_bas,prix_fin,volume,prix_fin_suiv,direction_up,difference,change 10 points,change 50 points
2016.07.27,00:00,1.09859,1.10645,1.09602,1.10576,135981,1.10754,1,71.7,1,1
2016.07.28,00:00,1.10576,1.11191,1.10514,1.10754,140591,1.11723,1,17.8,1,0
2016.07.29,00:00,1.10752,1.11969,1.10721,1.11723,159472,1.11604,1,97.1,1,1
2016.08.01,00:00,1.11715,1.11831,1.11545,1.11604,112185,1.12214,0,-11.1,1,0
2016.08.02,00:00,1.11603,1.12331,1.11574,1.12214,132476,1.11489,1,61.1,1,1
2016.08.03,00:00,1.12213,1.12264,1.11401,1.11489,107610,1.11271,0,-72.4,1,1
2016.08.04,00:00,1.11484,1.11557,1.11135,1.11271,122042,1.10849,0,-21.3,1,0
2016.08.05,00:00,1.11273,1.11608,1.10452,1.10849,116045,1.10875,0,-42.4,1,0
2016.08.08,00:00,1.10805,1.11045,1.10716,1.10875,96832,1.1116,1,7,0,0
2016.08.09,00:00,1.10874,1.1122,1.10701,1.1116,111158,1.1175,1,28.6,1,0
2016.08.10,00:00,1.11158,1.11897,1.11111,1.1175,113505,1.11369,1,59.2,1,1
2016.08.11,00:00,1.11748,1.11909,1.11348,1.11369,100309,1.11616,0,-37.9,1,0
2016.08.12,00:00,1.11369,1.12208,1.11306,1.11616,104121,1.11826,1,24.7,1,0
2016.08.15,00:00,1.11666,1.12031,1.11528,1.11826,84977,1.12777,1,16,1,0
2016.08.16,00:00,1.11824,1.13219,1.11768,1.12777,128209,1.12878,1,95.3,1,1
2016.08.17,00:00,1.12773,1.13154,1.12399,1.12878,121178,1.13526,1,10.5,1,0
2016.08.18,00:00,1.12885,1.13657,1.12851,1.13526,133213,1.13214,1,64.1,1,1
2016.08.19,00:00,1.13526,1.13591,1.13034,1.13214,118944,1.13198,0,-31.2,1,0
2016.08.22,00:00,1.13086,1.13301,1.12705,1.13198,109824,1.1305,1,11.2,1,0
2016.08.23,00:00,1.13196,1.13548,1.13025,1.1305,108692,1.12631,0,-14.6,1,0
2016.08.24,00:00,1.13044,1.1311,1.12447,1.12631,113840,1.12835,0,-41.3,1,0
2016.08.25,00:00,1.1263,1.12969,1.12587,1.12835,89377,1.11949,1,20.5,1,0
2016.08.26,00:00,1.12821,1.13404,1.11801,1.11949,135760,1.1188,0,-87.2,1,1
2016.08.29,00:00,1.11772,1.12073,1.11576,1.1188,114131,1.11427,1,10.8,1,0
2016.08.30,00:00,1.1188,1.11918,1.11316,1.11427,110829,1.11569,0,-45.3,1,0
2016.08.31,00:00,1.11425,1.1165,1.11226,1.11569,121984,1.1196,1,14.4,1,0
2016.09.01,00:00,1.11567,1.12046,1.11271,1.1196,128249,1.11536,1,39.3,1,0
2016.09.02,00:00,1.11958,1.12517,1.11498,1.11536,116057,1.11464,0,-42.2,1,0
2016.09.05,00:00,1.11559,1.11819,1.11392,1.11464,88213,1.12546,0,-9.5,0,0
2016.09.06,00:00,1.11465,1.12625,1.11404,1.12546,135840,1.12389,1,108.1,1,1
2016.09.07,00:00,1.12545,1.12707,1.12284,1.12389,132954,1.12593,0,-15.6,1,0
2016.09.08,00:00,1.12385,1.13265,1.12339,1.12593,150125,1.12316,1,20.8,1,0
2016.09.09,00:00,1.12592,1.12845,1.1198,1.12316,140975,1.12346,0,-27.6,1,0
2016.09.12,00:00,1.12341,1.12678,1.12099,1.12346,152454,1.12181,1,0.5,0,0
2016.09.13,00:00,1.12345,1.12598,1.12035,1.12181,149309,1.12483,0,-16.4,1,0
2016.09.14,00:00,1.12201,1.12736,1.12103,1.12483,133919,1.12434,1,28.2,1,0
2016.09.15,00:00,1.12483,1.12833,1.12186,1.12434,144474,1.11506,0,-4.9,0,0
2016.09.16,00:00,1.12426,1.12494,1.11491,1.11506,138344,1.11733,0,-92,1,1
2016.09.19,00:00,1.11531,1.11972,1.115,1.11733,116992,1.11498,1,20.2,1,0
2016.09.20,00:00,1.11733,1.1213,1.11493,1.11498,134654,1.11869,0,-23.5,1,0
2016.09.21,00:00,1.11498,1.11959,1.11224,1.11869,168679,1.12074,1,37.1,1,0
2016.09.22,00:00,1.11869,1.12567,1.11843,1.12074,136859,1.12235,1,20.5,1,0
2016.09.23,00:00,1.12074,1.12401,1.11932,1.12235,122935,1.12529,1,16.1,1,0
2016.09.26,00:00,1.12241,1.12785,1.12197,1.12529,95030,1.12143,1,28.8,1,0
2016.09.27,00:00,1.12529,1.12583,1.11905,1.12143,136271,1.12169,0,-38.6,1,0
2016.09.28,00:00,1.1214,1.12363,1.11813,1.12169,134832,1.12208,1,2.9,0,0
2016.09.29,00:00,1.12169,1.12492,1.11963,1.12208,141657,1.12389,1,3.9,0,0
2016.09.30,00:00,1.12205,1.12501,1.11529,1.12389,168205,1.12101,1,18.4,1,0
2016.10.03,00:00,1.12272,1.1243,1.12047,1.12101,107217,1.12024,0,-17.1,1,0
2016.10.04,00:00,1.12099,1.12384,1.11376,1.12024,147409,1.12042,0,-7.5,0,0
2016.10.05,00:00,1.12023,1.12328,1.11891,1.12042,130645,1.11492,1,1.9,0,0
2016.10.06,00:00,1.12038,1.1212,1.11394,1.11492,112309,1.11983,0,-54.6,1,1
2016.10.07,00:00,1.11491,1.12047,1.11038,1.11983,183739,1.11374,1,49.2,1,0
2016.10.10,00:00,1.11918,1.12029,1.11308,1.11374,107938,1.10526,0,-54.4,1,1
2016.10.11,00:00,1.11373,1.11419,1.10484,1.10526,139461,1.10059,0,-84.7,1,1
2016.10.12,00:00,1.1053,1.10672,1.10039,1.10059,136688,1.10547,0,-47.1,1,0
2016.10.13,00:00,1.10059,1.1057,1.09851,1.10547,141790,1.09713,1,48.8,1,0
2016.10.14,00:00,1.10546,1.10579,1.09699,1.09713,123177,1.09993,0,-83.3,1,1
2016.10.17,00:00,1.09681,1.10075,1.09633,1.09993,101784,1.09805,1,31.2,1,0
2016.10.18,00:00,1.09986,1.10258,1.09695,1.09805,105451,1.09733,0,-18.1,1,0
2016.10.19,00:00,1.09802,1.10044,1.09544,1.09733,104229,1.09289,0,-6.9,0,0
2016.10.20,00:00,1.0973,1.10386,1.09153,1.09289,116860,1.08816,0,-44.1,1,0
2016.10.21,00:00,1.09284,1.09291,1.08587,1.08816,103329,1.08808,0,-46.8,1,0
2016.10.24,00:00,1.08814,1.0899,1.0859,1.08808,77855,1.08876,0,-0.6,0,0
2016.10.25,00:00,1.08808,1.09043,1.08505,1.08876,110226,1.09074,1,6.8,0,0
2016.10.26,00:00,1.08874,1.09459,1.08737,1.09074,109696,1.08949,1,20,1,0
2016.10.27,00:00,1.09073,1.09416,1.0882,1.08949,114059,1.09822,0,-12.4,1,0
2016.10.28,00:00,1.08948,1.09911,1.08923,1.09822,129533,1.09763,1,87.4,1,1
2016.10.31,00:00,1.09844,1.09899,1.09353,1.09763,100396,1.10567,0,-8.1,0,0
2016.11.01,00:00,1.0976,1.10686,1.09594,1.10567,114220,1.10949,1,80.7,1,1
2016.11.02,00:00,1.10568,1.11225,1.1049,1.10949,129930,1.11052,1,38.1,1,0
2016.11.03,00:00,1.10953,1.11253,1.10591,1.11052,125425,1.11398,1,9.9,0,0
2016.11.04,00:00,1.11053,1.11408,1.10792,1.11398,117395,1.10397,1,34.5,1,0
2016.11.07,00:00,1.1063,1.11096,1.10268,1.10397,115631,1.10254,0,-23.3,1,0
2016.11.08,00:00,1.10397,1.10664,1.10082,1.10254,107648,1.09089,0,-14.3,1,0
2016.11.09,00:00,1.10254,1.12989,1.09066,1.09089,295133,1.08911,0,-116.5,1,1
2016.11.10,00:00,1.09089,1.0953,1.08644,1.08911,180863,1.08527,0,-17.8,1,0
2016.11.11,00:00,1.08908,1.09228,1.083,1.08527,171812,1.07361,0,-38.1,1,0
2016.11.14,00:00,1.0834,1.08399,1.07086,1.07361,192688,1.0721,0,-97.9,1,1
2016.11.15,00:00,1.07359,1.0816,1.07136,1.0721,167092,1.06903,0,-14.9,1,0
2016.11.16,00:00,1.07205,1.07589,1.06657,1.06903,148276,1.06268,0,-30.2,1,0
2016.11.17,00:00,1.06899,1.07449,1.06192,1.06268,145132,1.05864,0,-63.1,1,1
2016.11.18,00:00,1.06259,1.06423,1.05686,1.05864,165311,1.06269,0,-39.5,1,0
2016.11.21,00:00,1.05919,1.06486,1.05779,1.06269,150976,1.06252,1,35,1,0
2016.11.22,00:00,1.06269,1.06573,1.05832,1.06252,141311,1.05527,0,-1.7,0,0
2016.11.23,00:00,1.06253,1.06431,1.05257,1.05527,139580,1.05514,0,-72.6,1,1
2016.11.24,00:00,1.05532,1.05849,1.05182,1.05514,118421,1.05879,0,-1.8,0,0
2016.11.25,00:00,1.0551,1.06268,1.05378,1.05879,139613,1.0613,1,36.9,1,0
2016.11.28,00:00,1.06099,1.06849,1.0563,1.0613,158636,1.06489,1,3.1,0,0
2016.11.29,00:00,1.06125,1.06538,1.05644,1.06489,139529,1.05879,1,36.4,1,0
2016.11.30,00:00,1.06487,1.0666,1.05521,1.05879,157747,1.06605,0,-60.8,1,1
2016.12.01,00:00,1.05873,1.06682,1.05839,1.06605,157346,1.06633,1,73.2,1,1
2016.12.02,00:00,1.06603,1.06894,1.06246,1.06633,147176,1.07631,1,3,0,0
2016.12.05,00:00,1.06131,1.07958,1.05048,1.07631,199405,1.07167,1,150,1,1
2016.12.06,00:00,1.07632,1.07847,1.06979,1.07167,129734,1.07522,0,-46.5,1,0
2016.12.07,00:00,1.07174,1.07678,1.07094,1.07522,113282,1.06142,1,34.8,1,0
2016.12.08,00:00,1.0752,1.08727,1.05968,1.06142,153288,1.05588,0,-137.8,1,1
2016.12.09,00:00,1.06137,1.06292,1.05304,1.05588,121676,1.06339,0,-54.9,1,1
2016.12.12,00:00,1.05338,1.06511,1.05247,1.06339,121378,1.0624,1,100.1,1,1
2016.12.13,00:00,1.06339,1.06665,1.06032,1.0624,117357,1.0533,0,-9.9,0,0
2016.12.14,00:00,1.06255,1.06694,1.04957,1.0533,136218,1.04126,0,-92.5,1,1
2016.12.15,00:00,1.05334,1.05383,1.03659,1.04126,187417,1.04444,0,-120.8,1,1
2016.12.16,00:00,1.04126,1.04735,1.04001,1.04444,146216,1.04025,1,31.8,1,0
2016.12.19,00:00,1.04378,1.0479,1.0392,1.04025,131285,1.03879,0,-35.3,1,0
2016.12.20,00:00,1.04025,1.04174,1.03518,1.03879,111243,1.04226,0,-14.6,1,0
2016.12.21,00:00,1.03879,1.04505,1.03819,1.04226,104129,1.04357,1,34.7,1,0
2016.12.22,00:00,1.04227,1.04986,1.0422,1.04357,118785,1.04529,1,13,1,0
2016.12.23,00:00,1.04354,1.04684,1.04261,1.04529,90195,1.04514,1,17.5,1,0
2016.12.26,00:00,1.04509,1.04668,1.04373,1.04514,98767,1.0455,1,0.5,0,0
2016.12.27,00:00,1.04515,1.04627,1.04316,1.0455,85259,1.04109,1,3.5,0,0
2016.12.28,00:00,1.04563,1.04792,1.03716,1.04109,103269,1.04892,0,-45.4,1,0
2016.12.29,00:00,1.04107,1.04932,1.04079,1.04892,121693,1.05523,1,78.5,1,1
2016.12.30,00:00,1.04873,1.06527,1.04823,1.05523,142820,1.04539,1,65,1,1
2017.01.02,00:00,1.05132,1.0523,1.04495,1.04539,92807,1.04052,0,-59.3,1,1
2017.01.03,00:00,1.04533,1.04897,1.03399,1.04052,139838,1.04886,0,-48.1,1,0
2017.01.04,00:00,1.04046,1.04993,1.03895,1.04886,144743,1.06052,1,84,1,1
2017.01.05,00:00,1.04886,1.06147,1.04804,1.06052,191446,1.05288,1,116.6,1,1
2017.01.06,00:00,1.0605,1.0621,1.05244,1.05288,151971,1.05723,0,-76.2,1,1
2017.01.09,00:00,1.05299,1.05823,1.05103,1.05723,130463,1.05537,1,42.4,1,0
2017.01.10,00:00,1.05721,1.06266,1.05503,1.05537,153757,1.0582,0,-18.4,1,0
2017.01.11,00:00,1.05534,1.06224,1.04532,1.0582,196274,1.06114,1,28.6,1,0
2017.01.12,00:00,1.05822,1.06841,1.05712,1.06114,196915,1.06419,1,29.2,1,0
2017.01.13,00:00,1.0612,1.06735,1.05955,1.06419,155966,1.05991,1,29.9,1,0
2017.01.16,00:00,1.06048,1.06353,1.05787,1.05991,122357,1.0713,0,-5.7,0,0
2017.01.17,00:00,1.05998,1.07187,1.05961,1.0713,189082,1.06291,1,113.2,1,1
2017.01.18,00:00,1.07128,1.07149,1.0628,1.06291,151361,1.06632,0,-83.7,1,1
2017.01.19,00:00,1.06284,1.06761,1.05884,1.06632,170934,1.06987,1,34.8,1,0
2017.01.20,00:00,1.0663,1.0709,1.06246,1.06987,168726,1.0763,1,35.7,1,0
2017.01.23,00:00,1.07001,1.07682,1.06935,1.0763,150684,1.07308,1,62.9,1,1
2017.01.24,00:00,1.0763,1.07743,1.07197,1.07308,144538,1.07468,0,-32.2,1,0
2017.01.25,00:00,1.07307,1.07693,1.07108,1.07468,143602,1.06825,1,16.1,1,0
2017.01.26,00:00,1.07468,1.07651,1.06571,1.06825,149881,1.06956,0,-64.3,1,1
2017.01.27,00:00,1.06823,1.07245,1.06578,1.06956,134483,1.06943,1,13.3,1,0
2017.01.30,00:00,1.07148,1.07397,1.06198,1.06943,146026,1.07971,0,-20.5,1,0
2017.01.31,00:00,1.06936,1.08119,1.0684,1.07971,191576,1.07681,1,103.5,1,1
2017.02.01,00:00,1.07968,1.08068,1.07296,1.07681,163169,1.07569,0,-28.7,1,0
2017.02.02,00:00,1.07679,1.08283,1.07555,1.07569,170109,1.07816,0,-11,1,0
2017.02.03,00:00,1.07571,1.0797,1.07111,1.07816,165850,1.07488,1,24.5,1,0
2017.02.06,00:00,1.07855,1.07912,1.07052,1.07488,146007,1.06821,0,-36.7,1,0
2017.02.07,00:00,1.07488,1.07494,1.06556,1.06821,149090,1.06971,0,-66.7,1,1
2017.02.08,00:00,1.06821,1.07134,1.06401,1.06971,147144,1.06539,1,15,1,0
2017.02.09,00:00,1.0697,1.0709,1.06504,1.06539,136663,1.0637,0,-43.1,1,0
2017.02.10,00:00,1.0654,1.06672,1.06071,1.0637,138929,1.05971,0,-17,1,0
2017.02.13,00:00,1.06269,1.06581,1.05916,1.05971,121499,1.05766,0,-29.8,1,0
2017.02.14,00:00,1.05971,1.06329,1.05603,1.05766,132748,1.05995,0,-20.5,1,0
2017.02.15,00:00,1.05765,1.06086,1.05208,1.05995,142247,1.06725,1,23,1,0
2017.02.16,00:00,1.0599,1.06787,1.05902,1.06725,142398,1.06112,1,73.5,1,1
2017.02.17,00:00,1.06725,1.06762,1.06048,1.06112,131882,1.06107,0,-61.3,1,1
2017.02.20,00:00,1.06067,1.06324,1.06025,1.06107,96254,1.05355,1,4,0,0
2017.02.21,00:00,1.06105,1.06146,1.05253,1.05355,126470,1.05577,0,-75,1,1
2017.02.22,00:00,1.05354,1.05734,1.04932,1.05577,150512,1.05808,1,22.3,1,0
2017.02.23,00:00,1.05577,1.05946,1.0537,1.05808,137134,1.05593,1,23.1,1,0
2017.02.24,00:00,1.05805,1.06174,1.0556,1.05593,134985,1.05853,0,-21.2,1,0
2017.02.27,00:00,1.05623,1.06301,1.05511,1.05853,126807,1.05752,1,23,1,0
2017.02.28,00:00,1.05855,1.06296,1.05683,1.05752,143462,1.05463,0,-10.3,1,0
2017.03.01,00:00,1.05753,1.05888,1.05136,1.05463,193238,1.05054,0,-29,1,0
2017.03.02,00:00,1.05462,1.05507,1.04944,1.05054,178363,1.06206,0,-40.8,1,0
2017.03.03,00:00,1.05053,1.06233,1.05017,1.06206,182266,1.05805,1,115.3,1,1
2017.03.06,00:00,1.06059,1.06397,1.0574,1.05805,151927,1.05654,0,-25.4,1,0
2017.03.07,00:00,1.05805,1.0602,1.05577,1.05654,138107,1.05396,0,-15.1,1,0
2017.03.08,00:00,1.05651,1.05736,1.05344,1.05396,141293,1.05756,0,-25.5,1,0
2017.03.09,00:00,1.05393,1.06147,1.05246,1.05756,141526,1.06726,1,36.3,1,0
2017.03.10,00:00,1.05751,1.06986,1.05716,1.06726,135446,1.06532,1,97.5,1,1
2017.03.13,00:00,1.06851,1.07139,1.06517,1.06532,120153,1.06077,0,-31.9,1,0
2017.03.14,00:00,1.06532,1.06621,1.05995,1.06077,113290,1.07353,0,-45.5,1,0
2017.03.15,00:00,1.06077,1.07394,1.06042,1.07353,134180,1.07712,1,127.6,1,1
2017.03.16,00:00,1.07355,1.07737,1.07052,1.07712,151429,1.07368,1,35.7,1,0
2017.03.17,00:00,1.07711,1.07819,1.0727,1.07368,112925,1.0736,0,-34.3,1,0
2017.03.20,00:00,1.07387,1.07767,1.07247,1.0736,90708,1.08057,0,-2.7,0,0
2017.03.21,00:00,1.0736,1.08187,1.07188,1.08057,135804,1.07921,1,69.7,1,1
2017.03.22,00:00,1.08061,1.08241,1.07753,1.07921,133711,1.07823,0,-14,1,0
2017.03.23,00:00,1.07919,1.08045,1.07675,1.07823,122373,1.07979,0,-9.6,0,0
2017.03.24,00:00,1.07821,1.08176,1.076,1.07979,111579,1.08632,1,15.8,1,0
2017.03.27,00:00,1.08294,1.09056,1.08263,1.08632,122872,1.08114,1,33.8,1,0
2017.03.28,00:00,1.08624,1.08722,1.07984,1.08114,102849,1.0764,0,-51,1,1
2017.03.29,00:00,1.08114,1.08261,1.07396,1.0764,112113,1.06737,0,-47.4,1,0
2017.03.30,00:00,1.07645,1.07694,1.06717,1.06737,106984,1.06501,0,-90.8,1,1
2017.03.31,00:00,1.06729,1.07014,1.06501,1.06501,108360,1.06683,0,-22.8,1,0
2017.04.03,00:00,1.06614,1.06808,1.06421,1.06683,89060,1.06729,1,6.9,0,0
2017.04.04,00:00,1.06683,1.06767,1.06353,1.06729,74661,1.06623,1,4.6,0,0
2017.04.05,00:00,1.06722,1.06887,1.06344,1.06623,84253,1.06437,0,-9.9,0,0
2017.04.06,00:00,1.06621,1.06838,1.06286,1.06437,83834,1.0589,0,-18.4,1,0
2017.04.07,00:00,1.0643,1.0666,1.05803,1.0589,104336,1.05951,0,-54,1,1
2017.04.10,00:00,1.05869,1.06062,1.05693,1.05951,69106,1.06037,1,8.2,0,0
2017.04.11,00:00,1.05944,1.06297,1.05782,1.06037,70368,1.06649,1,9.3,0,0
2017.04.12,00:00,1.06036,1.06747,1.05884,1.06649,80265,1.06128,1,61.3,1,1
2017.04.13,00:00,1.06626,1.06772,1.06087,1.06128,79795,1.06106,0,-49.8,1,0
2017.04.14,00:00,1.06127,1.06293,1.06056,1.06106,154809,1.06412,0,-2.1,0,0
2017.04.17,00:00,1.06158,1.06699,1.06026,1.06412,59301,1.07296,1,25.4,1,0
2017.04.18,00:00,1.06415,1.07356,1.06368,1.07296,97747,1.07093,1,88.1,1,1
2017.04.19,00:00,1.07284,1.07366,1.06995,1.07093,84735,1.07165,0,-19.1,1,0
2017.04.20,00:00,1.07094,1.07772,1.07084,1.07165,85764,1.07249,1,7.1,0,0
2017.04.21,00:00,1.07152,1.07377,1.06819,1.07249,83902,1.08665,1,9.7,0,0
2017.04.24,00:00,1.09175,1.09177,1.08205,1.08665,123374,1.09251,0,-51,1,1
2017.04.25,00:00,1.08665,1.09496,1.0851,1.09251,99358,1.0903,1,58.6,1,1
2017.04.26,00:00,1.09242,1.095,1.08552,1.0903,116782,1.08713,0,-21.2,1,0
2017.04.27,00:00,1.09028,1.09324,1.08514,1.08713,109462,1.08925,0,-31.5,1,0
2017.04.28,00:00,1.08712,1.0947,1.08565,1.08925,104293,1.08979,1,21.3,1,0
2017.05.01,00:00,1.09098,1.09235,1.08838,1.08979,60564,1.09299,0,-11.9,1,0
2017.05.02,00:00,1.08978,1.09329,1.08876,1.09299,86000,1.08847,1,32.1,1,0
2017.05.03,00:00,1.0928,1.09365,1.08826,1.08847,92072,1.09839,0,-43.3,1,0
2017.05.04,00:00,1.08847,1.09868,1.08744,1.09839,109517,1.09969,1,99.2,1,1
2017.05.05,00:00,1.09821,1.09995,1.09489,1.09969,85370,1.09235,1,14.8,1,0
2017.05.08,00:00,1.10184,1.10209,1.09158,1.09235,90657,1.08725,0,-94.9,1,1
2017.05.09,00:00,1.09233,1.0933,1.08631,1.08725,80960,1.08655,0,-50.8,1,1
2017.05.10,00:00,1.08725,1.08976,1.08529,1.08655,88245,1.08606,0,-7,0,0
2017.05.11,00:00,1.08666,1.08926,1.08388,1.08606,89118,1.09304,0,-6,0,0
2017.05.12,00:00,1.08607,1.09336,1.08553,1.09304,97448,1.09747,1,69.7,1,1
2017.05.15,00:00,1.09311,1.0989,1.09221,1.09747,97718,1.10818,1,43.6,1,0
2017.05.16,00:00,1.09745,1.10969,1.09722,1.10818,116365,1.11579,1,107.3,1,1
2017.05.17,00:00,1.10818,1.11618,1.108,1.11579,131172,1.11011,1,76.1,1,1
2017.05.18,00:00,1.11558,1.11716,1.10753,1.11011,155602,1.12058,0,-54.7,1,1
2017.05.19,00:00,1.11004,1.12114,1.10961,1.12058,105332,1.12367,1,105.4,1,1
2017.05.22,00:00,1.11946,1.12631,1.11611,1.12367,103093,1.11818,1,42.1,1,0
2017.05.23,00:00,1.12351,1.12677,1.11746,1.11818,127654,1.12178,0,-53.3,1,1
2017.05.24,00:00,1.11808,1.12197,1.11681,1.12178,118600,1.12097,1,37,1,0
2017.05.25,00:00,1.12178,1.12497,1.11933,1.12097,94681,1.11823,0,-8.1,0,0
2017.05.26,00:00,1.12098,1.12342,1.11601,1.11823,101541,1.11624,0,-27.5,1,0
2017.05.29,00:00,1.11716,1.11895,1.11613,1.11624,46282,1.11851,0,-9.2,0,0
2017.05.30,00:00,1.1162,1.12048,1.11091,1.11851,100964,1.12425,1,23.1,1,0
2017.05.31,00:00,1.1185,1.12518,1.11641,1.12425,108756,1.12119,1,57.5,1,1
2017.06.01,00:00,1.12427,1.12563,1.12017,1.12119,93661,1.12792,0,-30.8,1,0
2017.06.02,00:00,1.12104,1.12847,1.12045,1.12792,93896,1.12536,1,68.8,1,1
2017.06.05,00:00,1.12715,1.12835,1.12339,1.12536,78486,1.12767,0,-17.9,1,0
2017.06.06,00:00,1.12536,1.12835,1.124,1.12767,88233,1.12556,1,23.1,1,0
2017.06.07,00:00,1.12751,1.12822,1.12037,1.12556,106069,1.12132,0,-19.5,1,0
2017.06.08,00:00,1.12545,1.12686,1.11942,1.12132,120339,1.1194,0,-41.3,1,0
2017.06.09,00:00,1.12128,1.12358,1.11659,1.1194,133612,1.12011,0,-18.8,1,0
2017.06.12,00:00,1.12064,1.12317,1.11915,1.12011,84332,1.12097,0,-5.3,0,0
2017.06.13,00:00,1.12,1.12244,1.11849,1.12097,82413,1.12169,1,9.7,0,0
2017.06.14,00:00,1.12095,1.12954,1.11926,1.12169,142893,1.1143,1,7.4,0,0
2017.06.15,00:00,1.12167,1.12282,1.11317,1.1143,123226,1.11954,0,-73.7,1,1
2017.06.16,00:00,1.11426,1.12012,1.11381,1.11954,93600,1.11473,1,52.8,1,1
2017.06.19,00:00,1.12056,1.12124,1.11427,1.11473,84677,1.11334,0,-58.3,1,1
2017.06.20,00:00,1.11473,1.11645,1.11183,1.11334,100919,1.11673,0,-13.9,1,0
2017.06.21,00:00,1.11315,1.11685,1.11268,1.11673,90538,1.11507,1,35.8,1,0
2017.06.22,00:00,1.11672,1.11775,1.11389,1.11507,86057,1.11901,0,-16.5,1,0
2017.06.23,00:00,1.11515,1.12084,1.11447,1.11901,82555,1.11806,1,38.6,1,0
2017.06.26,00:00,1.11965,1.12193,1.11712,1.11806,122770,1.13369,0,-15.9,1,0
2017.06.27,00:00,1.11717,1.13488,1.11715,1.13369,115801,1.1376,1,165.2,1,1
2017.06.28,00:00,1.13365,1.13903,1.12912,1.1376,146521,1.14397,1,39.5,1,0
2017.06.29,00:00,1.13764,1.14449,1.13739,1.14397,130926,1.14241,1,63.3,1,1
2017.06.30,00:00,1.14391,1.14448,1.13915,1.14241,124168,1.13629,0,-15,1,0
2017.07.03,00:00,1.14163,1.14263,1.13546,1.13629,87538,1.13436,0,-53.4,1,1
2017.07.04,00:00,1.1363,1.13765,1.13355,1.13436,80741,1.13502,0,-19.4,1,0
2017.07.05,00:00,1.13459,1.13681,1.13119,1.13502,101438,1.14201,1,4.3,0,0
2017.07.06,00:00,1.13502,1.14243,1.13294,1.14201,102283,1.13982,1,69.9,1,1
2017.07.07,00:00,1.14209,1.14393,1.13792,1.13982,107597,1.13985,0,-22.7,1,0
2017.07.10,00:00,1.13959,1.14176,1.1381,1.13985,76947,1.14666,1,2.6,0,0
2017.07.11,00:00,1.13982,1.14792,1.13823,1.14666,100314,1.14107,1,68.4,1,1
2017.07.12,00:00,1.14666,1.1489,1.13912,1.14107,126849,1.13968,0,-55.9,1,1
2017.07.13,00:00,1.14102,1.14555,1.137,1.13968,117910,1.14675,0,-13.4,1,0
2017.07.14,00:00,1.13969,1.14713,1.13908,1.14675,107430,1.14771,1,70.6,1,1
2017.07.17,00:00,1.14725,1.14866,1.14342,1.14771,91954,1.15535,1,4.6,0,0
2017.07.18,00:00,1.14772,1.15827,1.1471,1.15535,141543,1.15139,1,76.3,1,1
2017.07.19,00:00,1.15534,1.15555,1.15095,1.15139,101532,1.16295,0,-39.5,1,0
2017.07.20,00:00,1.15141,1.16576,1.14787,1.16295,133696,1.16618,1,115.4,1,1
2017.07.21,00:00,1.16299,1.16822,1.16186,1.16618,102574,1.16399,1,31.9,1,0
2017.07.24,00:00,1.16604,1.16837,1.16257,1.16399,91225,1.16456,0,-20.5,1,0
2017.07.25,00:00,1.16429,1.17116,1.16303,1.16456,109608,1.1732,1,2.7,0,0
2017.07.26,00:00,1.1648,1.17393,1.16125,1.1732,114668,1.16749,1,84,1,1
2017.07.27,00:00,1.1732,1.17762,1.16496,1.16749,132400,1.17483,0,-57.1,1,1
2017.07.28,00:00,1.1675,1.17635,1.16707,1.17483,116190,1.18411,1,73.3,1,1
2017.07.31,00:00,1.1746,1.1845,1.17226,1.18411,105012,1.18004,1,95.1,1,1
2017.08.01,00:00,1.18412,1.18438,1.17848,1.18004,110265,1.18548,0,-40.8,1,0
2017.08.02,00:00,1.18002,1.19093,1.1793,1.18548,109055,1.18682,1,54.6,1,1
2017.08.03,00:00,1.18548,1.18926,1.18301,1.18682,103594,1.17713,1,13.4,1,0
2017.08.04,00:00,1.18678,1.18886,1.17277,1.17713,107247,1.17946,0,-96.5,1,1
2017.08.07,00:00,1.17721,1.18135,1.17698,1.17946,89736,1.17507,1,22.5,1,0
2017.08.08,00:00,1.17945,1.18233,1.17148,1.17507,89374,1.17578,0,-43.8,1,0
2017.08.09,00:00,1.17495,1.17634,1.16886,1.17578,113778,1.17705,1,8.3,0,0
2017.08.10,00:00,1.17582,1.17846,1.17037,1.17705,107324,1.18196,1,12.3,1,0
2017.08.11,00:00,1.17705,1.18467,1.17482,1.18196,106883,1.17785,1,49.1,1,0
2017.08.14,00:00,1.18213,1.1838,1.17694,1.17785,90257,1.17336,0,-42.8,1,0
2017.08.15,00:00,1.17785,1.17922,1.16867,1.17336,101710,1.17661,0,-44.9,1,0
2017.08.16,00:00,1.17338,1.17781,1.1681,1.17661,116827,1.17224,1,32.3,1,0
2017.08.17,00:00,1.17661,1.17896,1.16617,1.17224,130570,1.17574,0,-43.7,1,0
2017.08.18,00:00,1.17222,1.17741,1.1708,1.17574,104622,1.18128,1,35.2,1,0
2017.08.21,00:00,1.17515,1.18277,1.17306,1.18128,110004,1.17611,1,61.3,1,1
2017.08.22,00:00,1.18135,1.18238,1.17449,1.17611,77283,1.18064,0,-52.4,1,1
2017.08.23,00:00,1.17611,1.18227,1.17397,1.18064,80379,1.17986,1,45.3,1,0
2017.08.24,00:00,1.18064,1.18174,1.17837,1.17986,81946,1.1918,0,-7.8,0,0
